Art-Oil Painting,Art-Watercolor Painting,Art-Pastel Painting,Art-Pencil Drawing,Art-Charcoal Drawing,Art-Ink Illustration,Art-Woodcut Printing,Art-Linocut Printing,Art-Etching,Art-Calligraphy,Art-Ceramics,Art-Textile Arts
-0.09164806,0.583376255,0.585795655,-0.94553746,-0.495524198,1.382519769,0.843259605,0.748417293,0.723052592,1.745366168,0.624055905,0.808053636
-0.336121079,-0.831869048,0.405787494,-0.033878142,0.04237813,-0.359955813,-1.095152891,-0.163593444,-0.573628237,0.405979711,0.802764482,0.988999506
0.427416999,-0.1051299,0.539380482,1.259762456,0.675718274,2.135150008,2.006168435,2.721253632,1.780012854,1.710229618,0.877789392,1.291633798
0.966027176,0.08762983,0.513940695,-0.235080619,-0.232992323,-0.052046127,0.072929919,0.042932643,0.427075788,-0.010290647,1.395680203,0.473902211
0.18176313,0.767132612,0.228609423,0.557588322,-0.814541089,-1.496403266,-0.433851293,-0.378262427,-0.785439123,-2.240207107,0.331563853,-0.28994414
1.573695166,1.582319516,2.040896002,1.429454984,1.092374411,1.308592218,1.434157839,1.757481071,1.744813994,1.133676394,2.297857339,1.814627705
-1.172163821,-0.662457616,-0.105634165,-0.461618628,-1.756564956,0.669500401,-0.379902273,0.134878995,0.467067735,0.763047918,-0.130369177,-0.72771385
-0.340661964,-0.846180766,-0.884381562,-0.733781712,-0.893190656,2.29419199,1.875387586,2.845147099,1.533338458,2.004491315,-0.885613787,0.976417717
-0.56554667,-0.752096394,-0.389129945,1.535855198,0.462264623,-1.082444939,-0.58034298,0.338690531,-0.462275859,-0.326430825,-0.432678126,0.132474851
0.603883586,0.802304434,0.527025865,0.186060861,-0.506017899,-0.958276738,-0.603652873,-0.47332386,-0.28074683,-0.639814203,0.961245928,-0.386578894
1.718414157,1.454573167,0.800899386,-0.214329996,-0.562046223,-1.035779857,-1.116206219,-1.563792991,-1.79954096,-2.753788652,1.155377006,0.472649389
-0.634386479,0.427844457,-0.311463363,0.938684086,0.55219579,-1.172994776,0.477437475,-0.158711622,-0.507473894,-0.220533614,-0.005239786,0.138092449
-1.831018341,0.753801683,-0.525919989,-0.346759119,0.165204694,-1.574853339,-1.155223379,-1.805181409,-1.089894204,-1.727706469,-1.890682638,-1.362138168
0.667259879,0.545689747,1.613240264,0.800229,0.60708686,-0.350905892,-0.913680378,-0.478683489,-0.86454844,0.14835631,1.637895515,2.484677254
1.080717122,-0.961133438,-1.641075935,-1.294976189,-1.185099279,-1.171479933,-1.025532621,-1.431673228,-1.688686865,-0.171574753,-1.068902316,-0.611405745
1.574068878,1.471266507,0.279339268,0.609562064,-0.30822559,1.373977837,-0.983112436,-0.766037663,0.233023976,-1.18233571,-0.978406161,-2.260769685
0.955055217,2.587793019,0.75062976,-0.587658503,0.772000071,-0.310746291,-0.80158703,-0.985372539,0.20014225,-0.497655892,0.459205161,0.240398004
1.507289225,2.066124411,0.504329917,1.000314926,2.087385421,-0.339950043,-0.075862392,-0.859740356,-0.977908412,-1.315448327,0.891864801,-0.999327036
1.647079518,-0.264717474,1.389720091,1.433227838,0.346608387,-1.519782814,-1.1296403,-1.301496743,-1.66345701,-0.686505549,1.265902266,1.906750607
0.743911394,0.127670845,0.070033459,0.689378536,0.167258881,1.235483133,0.698312204,0.462806225,-0.149038766,-0.100714432,-1.020346964,-0.468104628
0.445506341,-0.121842868,-2.094223753,-0.312038805,-1.359207084,-1.070147462,0.303304918,0.231123953,0.356768603,-0.56634058,-0.783440838,-1.193955717
0.129720544,-0.654815162,0.415313196,0.473948275,-0.00080384,-1.685969951,-0.418815059,-0.691396261,-0.185725389,-0.699808696,-0.388547136,0.135940448
-0.613808066,-1.344862022,-0.722505018,1.008062238,0.498567547,0.713103892,1.562449443,1.528645347,0.174973677,-0.266399809,0.008316424,0.359412763
0.839075152,1.014585212,0.241745368,0.727094489,0.058701466,-0.413068808,-1.981694374,-1.786989501,-0.222821307,0.058693723,-0.085385058,-1.136107839
-2.110391632,-1.261665934,-1.768663364,-0.337328067,-0.938277456,-1.682202784,-2.150070619,-2.012734016,-2.374863472,-1.065751336,-1.197566977,-0.932454612
-0.213275049,0.506653386,-0.532041221,-0.443994185,0.342128774,1.770489223,0.166938319,1.102327816,0.517210023,1.894682385,-0.286172783,-0.534036588
1.57980391,0.724380601,1.934445766,2.420085928,0.116836383,1.393802957,1.381410704,2.422768449,0.915837196,0.62907702,1.471637353,1.109774568
0.867732492,0.115894042,-0.759384603,0.575306754,1.182892516,0.093878943,0.010999175,-0.691319406,0.430911885,-0.528584578,-0.95695639,-1.175960335
-0.123468717,0.128395592,-1.018711771,-0.893990479,-1.634533453,0.214260463,-0.72492922,-1.134219829,-1.443469932,-1.343593573,-1.475541556,-1.584103567
0.258427331,0.950097089,1.440957484,-0.511491579,0.67059436,2.590839059,2.040970467,1.177950165,1.847690386,1.092781034,0.664497106,-0.120497571
0.265937193,0.212112013,0.331912938,-0.069893686,0.182001064,0.180043424,-0.024146036,0.515184679,-0.303369153,0.694740989,1.760302625,0.203731155
-1.776910413,-1.387486699,-1.220841405,-0.507144489,-0.181525277,-1.623023877,-1.260334958,-1.438090357,-1.291839822,-0.717245843,-1.67044278,-0.521365265
-0.285579249,0.721342656,-0.228106257,-0.814541171,-0.485784216,-1.508222234,-0.669574548,-1.481907773,-0.189336487,-2.189326584,-0.304598859,-0.830687341
0.461468196,0.246318408,2.163208497,-0.216429256,-0.102843665,-1.105298587,-1.019107891,-0.446613613,-0.203382395,-0.845973368,1.230432926,0.694513152
-1.564994014,-0.352382259,-1.013164343,1.285280507,-0.400802493,0.598219325,0.350332593,-0.294633291,0.769220198,1.339352103,-1.331729108,-1.633558753
-0.242899394,0.275995728,-1.386370624,-0.751495352,-0.886371045,-1.775234534,-3.388504807,-2.03356227,-2.829582716,-2.355770369,-1.441774639,-1.861315316
0.212381225,0.34914158,-0.353167118,-0.251401838,0.73615317,0.288005748,-0.857524777,-0.094867494,-0.825415956,0.250231888,-0.029650836,-0.151188347
-0.188460353,1.781294023,1.168544746,1.526949471,1.943608083,2.502119545,3.120228957,2.465056898,2.534597687,0.639425498,0.587658486,1.382448806
-0.330108531,-1.143855693,-0.532796517,-1.036397324,-0.970011194,-0.714075492,0.936173029,0.708418094,-0.27234633,-0.314901853,-0.280173259,0.113267081
-1.657489811,-0.718580864,-1.881480508,-0.156606235,-1.403924148,-1.225857852,-1.078793375,-0.274784936,-0.952992556,0.27617848,0.436386207,0.332000873
-0.694799952,0.726501862,0.60832132,0.216295176,-0.20430185,-0.796335012,-0.401155789,-0.767835392,0.199594707,-0.518163786,0.557866298,-0.804438297
-1.280915648,-1.05173429,-2.007762514,-0.658395647,-0.172154873,-1.677391045,-1.497167111,-1.618512703,-1.90308339,0.127868785,-0.671644257,-1.221728834
0.273906345,-0.776272898,-0.960493248,0.42121504,0.242375948,0.104614718,0.498524653,0.558580498,0.566935386,-0.310410497,0.528135551,-0.138503222
0.310292121,-0.750532482,0.288701646,0.958708784,-0.256138166,0.627000005,1.244538445,1.063668309,0.981819946,1.291991516,0.343397402,-0.448928153
-0.374361363,-1.771204936,0.288896811,-0.417894517,-1.493800725,-2.575929623,-1.302203588,-1.349759715,-1.725131763,-2.040895953,-0.03655508,0.384440592
1.464494936,2.302342854,0.851808498,1.154690349,1.707596799,1.786033307,1.064226283,0.869505301,1.564153202,1.081396736,0.594778356,1.342299657
0.676570268,1.041561523,1.665008099,-0.696566826,0.460570286,2.147402272,0.93174165,0.638707619,0.887789899,0.882983573,-0.543399434,-0.177947731
0.445711014,1.659697689,1.917979237,1.292448224,0.496895668,0.301266462,0.371052602,-0.149293936,0.778627231,0.319750703,0.301891154,-0.075893837
0.852272677,-0.138906226,0.008162782,1.304971454,0.652731998,-0.490427917,0.116009809,-0.50374174,0.965756408,0.788071184,-1.285268417,-0.829134055
1.278055066,0.963820978,0.119647162,0.10062019,0.688102135,-0.399402226,-0.127449496,-0.40415408,-0.387853939,-0.8643699,1.552435218,1.726528197
0.694710413,0.233132442,0.055468358,-1.087279837,-2.38674441,-0.367575409,1.132955886,1.057048309,0.939962208,-0.395546235,-0.742427534,-0.641290912
-0.658285175,-0.45231064,0.52369619,0.05247814,-0.024127273,1.355553664,0.187523475,1.242398335,0.68947242,1.477010218,1.067478923,1.481716003
1.6458529,0.823918304,1.758321469,-0.079841479,0.618011884,-0.997949981,-1.240109943,-1.336702289,-0.890579202,-1.79684209,0.589302101,0.798423837
-1.044848373,-1.721878054,-0.905178411,-2.783095338,-2.927223339,-1.948998107,-2.480777634,-1.337891291,-1.663079039,-1.520787944,-0.830948954,-0.66370789
-1.234346628,-1.793813114,0.273262154,-1.212782509,-0.829317236,-0.912487854,-1.12211311,-0.901545537,-0.204916473,1.190053803,-0.681110132,-0.087277464
-1.034942669,-1.393075968,-2.272073274,-1.47072049,-0.673988284,-1.041856525,-0.098691869,-0.367008645,-0.137480336,-1.060724772,-0.970954708,-1.018926888
0.327258264,0.999353541,0.068453742,1.732062407,1.275265614,0.643202668,-0.410712852,-0.109670933,-0.0145918,1.261026641,1.314215113,1.701607125
-0.308950175,-0.543866946,0.461918959,0.501597643,-0.92682073,-0.067859668,0.064663225,-0.259441502,0.822988395,0.481591436,-0.500905853,-0.254389703
0.335158143,0.324370321,0.666052983,-3.048141232,-1.403735252,-0.674622612,-1.433925003,-0.920274248,-1.241079694,-0.5341014,0.442163326,-0.714277008
0.821894696,0.912137483,0.704122712,0.450646821,0.726232231,-0.075358059,-0.269771306,-0.505420587,-0.655957774,-0.862382601,1.453801993,0.8053013
0.077015558,-0.530225508,0.359715728,0.114342777,0.784163283,-0.275210292,-0.477811502,-0.097998795,-0.55109317,-0.990757303,-0.485406953,0.074071817
-2.125123698,-1.10814055,-1.159810106,-1.08162651,0.346878474,-2.258465539,-1.806001614,-1.512615679,-1.574266142,0.389394132,-1.316171726,-0.31953051
0.398978895,1.09377774,-0.08517867,-0.060641918,0.037459706,0.092680949,-0.283741249,-0.248355581,-0.634775998,-0.437714847,-0.241874519,-0.290119581
-0.77223778,-0.27410711,0.472536165,-0.323802491,-0.055685239,0.510030491,0.554973527,0.597089102,0.6141291,0.648526107,-0.857462931,-1.410424785
1.363407154,1.609524474,1.041371611,1.485915007,0.063415446,-0.01221782,0.418617918,-0.951133057,-0.281475247,-0.357954572,0.615632378,0.806657884
0.064143875,0.492856464,-0.508897472,-0.152779049,0.762774748,1.085611789,1.298645051,1.872107939,1.521375677,0.292779833,0.30581918,-0.648045805
-1.125609123,0.045505756,-0.842241958,-0.497453473,-1.274040897,0.522906783,-0.649363228,0.758469344,-0.183095136,0.305612939,-0.683836113,0.889530996
-0.032171442,0.008465295,0.337051042,0.387096601,1.579912411,1.285079799,0.676232159,1.643821287,1.033981913,0.620481167,1.030224969,0.601849271
-0.089226077,0.383670628,-0.855577074,1.347433742,0.46338639,0.088764423,-0.306065403,-0.520039204,-0.187791921,0.15426226,1.167003578,1.015035015
-0.058682954,-0.430943398,-0.301891913,0.482327881,-0.056584887,0.42353503,1.174255921,1.307845289,0.717868999,-0.010646957,0.469064361,-0.196571191
0.750307691,-0.075339989,-0.787167518,-1.472575094,-0.29201335,-0.430533549,0.072645559,0.217463269,-0.173814511,-1.447864964,-0.072879033,-0.428852075
-0.581578312,0.134351154,-0.154579884,-1.126294903,0.29904388,-0.661952618,0.321743965,0.47047698,0.5795242,0.931673423,0.620080988,0.940525554
0.807573683,0.969542035,-0.063843751,-0.881745211,1.079552895,-0.194450988,0.457984565,0.427278329,0.517822444,1.199820906,0.838972959,1.864185989
-0.789222679,-1.134331571,-0.634008863,0.042431408,0.213932797,0.663625268,0.322476877,0.454032951,0.767449787,-0.182028341,-0.081014756,0.540777102
2.137349239,1.47968904,1.276759062,1.076634966,-0.125937187,0.810981423,1.486201447,1.082507172,0.409002855,-0.360693113,1.580735912,2.303883852
-0.096294741,1.210793665,0.866846013,0.203381065,2.306271047,1.727327936,1.785108508,1.627906233,0.688181804,2.177613192,2.274279815,0.871273457
-0.875498312,-0.972797803,-0.829100314,-0.265164294,-0.10670092,-1.552030975,-0.760546036,-0.704752505,0.293925315,-0.851134189,-0.688883199,-0.432452751
0.249141828,0.154597952,-1.104079743,-0.216648436,0.152739939,0.413038306,-0.024970882,-0.245346434,-0.210474486,1.48415657,-0.606731359,1.03266022
0.167031411,0.870757893,0.064217386,-0.302925077,-0.297150009,-0.342249975,1.215199153,0.233338518,0.189071912,-0.521282837,-0.087707298,0.155350312
0.351366418,-0.096272215,0.166828337,1.125190092,2.162442472,-1.752914282,-1.330665616,-1.558132011,-0.72060158,-0.003341191,-1.036510221,-1.965241822
-0.023871604,0.902322668,0.702913771,-0.699980335,-1.569088766,2.388181679,0.842154823,1.461232683,1.033615803,1.894826471,0.474909278,0.413230781
0.244838953,0.208780345,0.10404788,0.249565247,0.295281566,-1.384068833,-0.107893558,0.056929504,-0.156568835,-0.432685513,0.398314571,0.768696802
1.003805199,-0.162878958,0.1123852,-0.909342814,-1.53401935,-0.876482305,-1.362062353,-0.223842218,-1.116009064,-0.120645095,0.165724778,-0.007551913
-0.945753298,-0.340233379,-0.075580111,-1.560626084,-1.109768395,-0.738002078,-0.866306479,-0.452143204,-0.294216803,-0.47029474,0.264479784,0.933416863
0.369346761,0.355846007,-0.117997143,0.282686845,0.141261515,0.110603024,0.105585614,0.673301065,-0.276049375,1.505945143,0.034215921,0.524899883
0.284411676,1.101447184,0.663534465,0.86959198,0.827568095,1.338760322,0.5974702,1.15481136,0.894718214,0.385247992,1.337983248,0.892677169
0.021792785,0.277330788,-0.186637997,-1.215647054,-0.934806701,-0.065644711,0.11902297,0.25618071,0.387788434,-0.666797863,0.63453859,-0.847869295
-0.435133579,0.265081569,-0.557476124,-1.234857673,-1.222743921,0.586946232,0.575247542,0.746457603,1.051554023,0.539747032,-1.101731018,-0.602339484
-0.554360335,-0.561770652,-0.882115573,-0.680231957,-0.256234511,-0.025688316,-0.367018164,-0.635356961,-1.270601806,-0.764350565,-0.008827723,0.120301092
1.132582547,1.444680684,-1.354061681,-0.707406789,-0.692392239,-0.410775556,-0.256013193,-0.578264239,0.23331607,1.009731042,0.526094514,0.552341552
1.302642047,0.91813153,1.671831644,-0.496356625,0.615575366,1.583336167,0.613494916,1.435515397,0.64064354,0.403975477,1.513780143,0.449889929
1.030942127,0.6617213,-0.701233048,2.328551914,1.550613676,-0.111030951,-0.847221794,-0.54758367,-0.32205957,-0.086068585,-0.24254543,-0.661292546
1.199609164,0.148460583,0.995280637,1.416010054,1.443255398,-0.213950885,0.814971547,0.846457374,0.963196316,0.537109363,1.88126119,1.433470678
-0.316454979,0.406320425,0.352063343,-1.183281458,0.073876614,-0.818204723,-1.567909879,-2.088902756,-1.410011231,-0.963089556,0.214958346,-1.764412366
0.882790424,0.745913367,0.496177449,-0.867739076,0.3507211,0.374260477,1.083395518,1.096613018,1.407654668,0.278520126,0.495755507,0.21457625
0.429683267,0.926138518,0.267771766,-0.62811021,0.836733819,-0.266853256,0.419267496,0.19361416,0.990995525,0.318429247,1.138047734,1.763783517
-1.307904346,0.737927428,-0.796908405,0.604928881,-0.312816432,0.737566841,0.515127151,0.381730301,0.224247781,-1.145513979,0.7462373,0.679858705
-0.404712921,-0.114169855,0.511313521,1.113640115,2.325397885,0.167354102,1.632271465,0.751693412,0.950179441,0.723997399,0.671371136,0.021279538
